tweet_id;timestamp;source;text;rating_numerator;name;classifier;retweet_count;favorite_count;jpg_url
751598357617971201;2016-07-09 02:06:27;Twitter for iPhone;This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC;13;Toby;not classified;3294;8374;https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg
751583847268179968;2016-07-09 01:08:47;Twitter for iPhone;Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8;5;nan;doggo;1207;4671;https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg
751583847268179968;2016-07-09 01:08:47;Twitter for iPhone;Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8;5;nan;pupper;1207;4671;https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg
751538714308972544;2016-07-08 22:09:27;Twitter for iPhone;This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY;10;Max;not classified;1374;5339;https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg
751456908746354688;2016-07-08 16:44:23;Twitter for iPhone;Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex;12;nan;pupper;1080;3393;https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg
751205363882532864;2016-07-08 00:04:50;Twitter for iPhone;"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy";12;nan;not classified;1979;6684;https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg
751132876104687617;2016-07-07 19:16:47;Twitter for iPhone;This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA;10;Cooper;puppo;1411;5387;https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg
750868782890057730;2016-07-07 01:47:22;Twitter for iPhone;Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC;11;Milo;pupper;1501;5057;https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg
750506206503038976;2016-07-06 01:46:38;Twitter for iPhone;This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2;8;Malcolm;pupper;1244;4707;https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg
750429297815552001;2016-07-05 20:41:01;Twitter for iPhone;This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS;12;Arnie;not classified;4656;13959;https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg
750383411068534784;2016-07-05 17:38:41;Twitter for iPhone;This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta;9;Zoe;pupper;1227;4819;https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg
750381685133418496;2016-07-05 17:31:49;Twitter for iPhone;"13/10 such a good doggo
@spaghemily";13;nan;doggo;32;731;nan
750147208377409536;2016-07-05 02:00:06;Twitter for iPhone;And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe;13;nan;not classified;1046;3280;https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg
750132105863102464;2016-07-05 01:00:05;Twitter for iPhone;This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo;11;Stewie;not classified;1375;3851;https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg
750117059602808832;2016-07-05 00:00:18;Twitter for iPhone;This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm;10;Calvin;not classified;1406;4586;https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg
750101899009982464;2016-07-04 23:00:03;Twitter for iPhone;Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD;11;Lilah;not classified;911;3219;https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg
750086836815486976;2016-07-04 22:00:12;TweetDeck;This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd;12;Spanky;not classified;591;2303;https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg
750071704093859840;2016-07-04 21:00:04;Twitter for iPhone;Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM;10;nan;pupper;3613;8334;https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg
750056684286914561;2016-07-04 20:00:23;TweetDeck;This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5;11;Jameson;not classified;970;3321;https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg
750041628174217216;2016-07-04 19:00:33;TweetDeck;This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI;13;Beau;not classified;670;3362;https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg
750026558547456000;2016-07-04 18:00:41;TweetDeck;"Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI";10;Jax;not classified;855;2874;https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg
750011400160841729;2016-07-04 17:00:26;TweetDeck;Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM;11;Piper;doggo;984;3436;https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg
749996283729883136;2016-07-04 16:00:22;TweetDeck;This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR;12;Bo;not classified;875;3212;https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg
749981277374128128;2016-07-04 15:00:45;TweetDeck;This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh;15;Atticus;not classified;2645;5413;https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg
749774190421639168;2016-07-04 01:17:51;Twitter for iPhone;This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl;12;Lucy;not classified;1418;4918;https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg
749417653287129088;2016-07-03 01:41:06;Twitter for iPhone;This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v;11;Finn;pupper;1804;6453;https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg
749403093750648834;2016-07-03 00:43:15;Twitter for iPhone;Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx;10;nan;not classified;590;2783;https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg
749395845976588288;2016-07-03 00:14:27;Twitter for iPhone;This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc;10;George;not classified;3745;9110;https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg
749317047558017024;2016-07-02 19:01:20;Twitter for iPhone;This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB;12;Blu;floofer;2394;5803;https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg
749075273010798592;2016-07-02 03:00:36;Vine;This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o;11;Boomer;doggo;2234;6092;nan
749064354620928000;2016-07-02 02:17:13;Twitter for iPhone;Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF;11;Winston;not classified;1629;5067;https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg
749036806121881602;2016-07-02 00:27:45;Twitter for iPhone;This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC;8;Dietrich;not classified;843;3281;https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg
748977405889503236;2016-07-01 20:31:43;Twitter for iPhone;What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX;10;Not;not classified;3669;11330;https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg
748932637671223296;2016-07-01 17:33:49;Twitter for iPhone;Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb;13;Divine;doggo;2444;6186;https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg
748705597323898880;2016-07-01 02:31:39;Twitter Web Client;#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA;13;nan;not classified;1023;2926;https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg
748699167502000129;2016-07-01 02:06:06;Twitter for iPhone;Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c;11;Tripp;not classified;1725;5006;https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg
748692773788876800;2016-07-01 01:40:41;Twitter for iPhone;That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7;10;His;doggo;1435;4481;https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg
748575535303884801;2016-06-30 17:54:50;Twitter for iPhone;This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd;6;One;not classified;2153;6409;https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg
748568946752774144;2016-06-30 17:28:39;Twitter for iPhone;This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18;12;Cora;not classified;726;2302;https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg
748346686624440324;2016-06-30 02:45:28;Twitter for iPhone;"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa";10;nan;not classified;1338;5519;https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg
748337862848962560;2016-06-30 02:10:24;Vine;SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy;13;nan;pupper;4451;8135;nan
748324050481647620;2016-06-30 01:15:31;Twitter for iPhone;This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO;11;Duke;not classified;826;3912;https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg
748307329658011649;2016-06-30 00:09:04;Twitter for iPhone;This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO;7;nan;not classified;772;3876;https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg
747963614829678593;2016-06-29 01:23:16;Twitter for iPhone;PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q;10;nan;pupper;2313;6109;https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg
747933425676525569;2016-06-28 23:23:19;Twitter for iPhone;Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R;11;nan;not classified;2756;6996;https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg
747885874273214464;2016-06-28 20:14:22;Twitter for iPhone;This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW;8;nan;not classified;1063;3119;https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg
747844099428986880;2016-06-28 17:28:22;Twitter for iPhone;This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz;11;Huxley;not classified;810;2962;https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg
747816857231626240;2016-06-28 15:40:07;Twitter for iPhone;Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R;4;nan;not classified;1253;5123;https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg
747651430853525504;2016-06-28 04:42:46;Twitter for iPhone;Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup;12;nan;pupper;170;1458;nan
747600769478692864;2016-06-28 01:21:27;Twitter for iPhone;This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ;10;Bookstore;not classified;591;2452;https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg
747594051852075008;2016-06-28 00:54:46;Twitter for iPhone;Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr;11;nan;not classified;1134;3902;https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg
747512671126323200;2016-06-27 19:31:23;Twitter for iPhone;Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP;10;nan;not classified;1709;5861;https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg
747461612269887489;2016-06-27 16:08:30;Twitter for iPhone;Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y;10;nan;not classified;1112;4082;https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg
747439450712596480;2016-06-27 14:40:26;Vine;This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR;12;Linus;not classified;2074;5724;nan
747219827526344708;2016-06-27 00:07:44;Twitter for iPhone;This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U;11;Atticus;not classified;1705;5569;https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg
747204161125646336;2016-06-26 23:05:29;Twitter for iPhone;This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC;10;Clark;not classified;992;3573;https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg
747103485104099331;2016-06-26 16:25:26;Twitter for iPhone;"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7";11;nan;not classified;4302;10109;https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg
746906459439529985;2016-06-26 03:22:31;Twitter for iPhone;PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX;0;nan;not classified;318;3047;https://pbs.twimg.com/media/Cl2LdofXEAATl7x.jpg
746872823977771008;2016-06-26 01:08:52;Twitter for iPhone;This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2;11;nan;not classified;2313;6326;https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg
746818907684614144;2016-06-25 21:34:37;Twitter for iPhone;"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ";13;nan;not classified;1856;5590;https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg
746790600704425984;2016-06-25 19:42:08;Twitter for iPhone;When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf;10;nan;not classified;1712;5149;https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg
746757706116112384;2016-06-25 17:31:25;Vine;This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u;11;Maddie;not classified;4198;10098;nan
746726898085036033;2016-06-25 15:29:00;Twitter for iPhone;Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp;12;Abby;not classified;1928;6372;https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg
746542875601690625;2016-06-25 03:17:46;Vine;Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd;11;nan;floofer;2008;5317;nan
746507379341139972;2016-06-25 00:56:43;Twitter for iPhone;This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5;10;Shiloh;not classified;1164;4884;https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg
746369468511756288;2016-06-24 15:48:42;Twitter for iPhone;This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt;9;An;not classified;1770;6505;https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg
746131877086527488;2016-06-24 00:04:36;Twitter for iPhone;This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX;10;Gustav;not classified;2368;7284;https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg
746056683365994496;2016-06-23 19:05:49;Twitter for iPhone;This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx;11;Arlen;not classified;875;3747;https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg
745789745784041472;2016-06-23 01:25:06;Twitter for iPhone;This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu;10;Gus;not classified;1147;4251;https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg
745712589599014916;2016-06-22 20:18:30;Twitter for iPhone;This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E;7;Percy;not classified;2497;7376;https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg
745433870967832576;2016-06-22 01:50:58;Twitter for iPhone;This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR;10;Lenox;doggo;2729;7485;https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg
745422732645535745;2016-06-22 01:06:43;Twitter for iPhone;We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ;9;Very;not classified;2614;9046;https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg
745314880350101504;2016-06-21 17:58:09;Twitter for iPhone;This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64;12;Sugar;not classified;2981;7561;https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg
745074613265149952;2016-06-21 02:03:25;Vine;This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh;11;Jeffrey;not classified;3797;8262;nan
745057283344719872;2016-06-21 00:54:33;Twitter for iPhone;This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA;12;Oliver;not classified;2447;7631;https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg
744995568523612160;2016-06-20 20:49:19;Twitter for iPhone;This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK;9;Abby;puppo;671;3134;https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg
744971049620602880;2016-06-20 19:11:53;Twitter for iPhone;Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r;12;Indie;not classified;2898;8313;https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg
744709971296780288;2016-06-20 01:54:27;Twitter for iPhone;This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT;10;Harvey;not classified;1674;5897;https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg
744334592493166593;2016-06-19 01:02:50;Twitter for iPhone;This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z;11;Blanket;not classified;2296;7137;https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg
744223424764059648;2016-06-18 17:41:06;Twitter for iPhone;"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N";12;Actually;pupper;401;1788;nan
743980027717509120;2016-06-18 01:33:55;Twitter for iPhone;This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2;11;Geno;not classified;1168;4377;https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg
743895849529389061;2016-06-17 19:59:26;Twitter for iPhone;When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9;10;nan;not classified;1027;3832;https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg
743609206067040256;2016-06-17 01:00:24;Twitter for iPhone;Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA;10;Stark;not classified;1480;4721;https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg
743545585370791937;2016-06-16 20:47:36;Twitter for iPhone;Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn;11;Bentley;not classified;1002;3714;https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg
743510151680958465;2016-06-16 18:26:48;Twitter Web Client;This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH;13;Beya;not classified;3965;8327;https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg
743253157753532416;2016-06-16 01:25:36;Twitter for iPhone;This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx;10;Kilo;puppo;1307;4464;https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg
743222593470234624;2016-06-15 23:24:09;Twitter for iPhone;This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa;12;nan;pupper;2045;6530;https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg
743210557239623680;2016-06-15 22:36:19;Twitter for iPhone;Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO;10;Kayla;not classified;1463;4035;https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg
742534281772302336;2016-06-14 01:49:03;Vine;For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv;11;nan;doggo;3817;7419;nan
742528092657332225;2016-06-14 01:24:27;Twitter for iPhone;This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O;10;Maxaroni;not classified;2137;4673;https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg
742465774154047488;2016-06-13 21:16:49;Twitter for iPhone;Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z;14;nan;pupper;4171;7652;https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg
742423170473463808;2016-06-13 18:27:32;Twitter for iPhone;This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b;12;Bell;not classified;4075;10359;https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg
742385895052087300;2016-06-13 15:59:24;Twitter for iPhone;This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq;11;Phil;not classified;2138;7159;https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg
742161199639494656;2016-06-13 01:06:33;Twitter for iPhone;This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL;12;Doug;not classified;1472;4569;https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg
742150209887731712;2016-06-13 00:22:53;Twitter for iPhone;This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY;8;Edmund;pupper;1672;5408;https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg
741793263812808706;2016-06-12 00:44:30;Twitter for iPhone;When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu;10;nan;not classified;1618;4800;https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg
741743634094141440;2016-06-11 21:27:17;Twitter for iPhone;Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE;11;Aqua;pupper;2968;8610;https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg
741438259667034112;2016-06-11 01:13:51;Twitter for iPhone;This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5;9;Tucker;not classified;896;3870;https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg
741303864243200000;2016-06-10 16:19:48;Twitter for iPhone;This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ;12;Theodore;not classified;3477;9239;https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg
741067306818797568;2016-06-10 00:39:48;Twitter for iPhone;This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC;12;Just;doggo;3314;9948;https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg
741067306818797568;2016-06-10 00:39:48;Twitter for iPhone;This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC;12;Just;pupper;3314;9948;https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg
740995100998766593;2016-06-09 19:52:53;Twitter for iPhone;This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ;10;Leo;not classified;2969;6731;https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg
740711788199743490;2016-06-09 01:07:06;Twitter for iPhone;Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv;9;nan;not classified;1002;3588;https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg
740699697422163968;2016-06-09 00:19:04;Twitter for iPhone;This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK;8;Chip;not classified;841;2982;https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg
740365076218183684;2016-06-08 02:09:24;Twitter for iPhone;When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85;10;nan;not classified;469;2610;https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg
